GeoFips,GeoName,Income,Year
34015,"Gloucester, NJ",24.90392156862745,2016
34017,"Hudson, NJ",28.694117647058825,2016
34019,"Hunterdon, NJ",41.049509803921566,2016
34021,"Mercer, NJ",31.71029411764706,2016
34023,"Middlesex, NJ",27.772549019607844,2016
34025,"Monmouth, NJ",35.819117647058825,2016
34027,"Morris, NJ",44.680392156862744,2016
34029,"Ocean, NJ",23.812745098039215,2016
34031,"Passaic, NJ",23.395098039215686,2016
34033,"Salem, NJ",22.515686274509804,2016
34035,"Somerset, NJ",45.35,2016
34037,"Sussex, NJ",27.944117647058825,2016
34039,"Union, NJ",30.733823529411765,2016
34041,"Warren, NJ",25.49313725490196,2016
35001,"Bernalillo, NM",20.34607843137255,2016
35003,"Catron, NM",15.183823529411764,2016
35005,"Chaves, NM",17.899019607843137,2016
35006,"Cibola, NM*",13.263235294117647,2016
35007,"Colfax, NM",19.625980392156862,2016
35009,"Curry, NM",19.851470588235294,2016
35011,"De Baca, NM",23.634313725490195,2016
35013,"Doña Ana, NM",16.95,2016
35015,"Eddy, NM",22.99019607843137,2016
35017,"Grant, NM",18.45980392156863,2016
35019,"Guadalupe, NM",16.944607843137256,2016
35021,"Harding, NM",21.96127450980392,2016
35023,"Hidalgo, NM",19.50049019607843,2016
35025,"Lea, NM",18.40392156862745,2016
35027,"Lincoln, NM",19.730392156862745,2016
35028,"Los Alamos, NM",33.530392156862746,2016
35029,"Luna, NM",14.890196078431373,2016
35031,"McKinley, NM",12.993627450980393,2016
35033,"Mora, NM",21.741666666666667,2016
35035,"Otero, NM",16.276960784313726,2016
35037,"Quay, NM",17.856372549019607,2016
35039,"Rio Arriba, NM",16.355882352941176,2016
35041,"Roosevelt, NM",18.301960784313724,2016
35043,"Sandoval, NM",19.491176470588236,2016
35045,"San Juan, NM",16.307843137254903,2016
35047,"San Miguel, NM",16.313235294117646,2016
35049,"Santa Fe, NM",26.69313725490196,2016
35051,"Sierra, NM",17.893627450980393,2016
35053,"Socorro, NM",16.21813725490196,2016
35055,"Taos, NM",17.658823529411766,2016
35057,"Torrance, NM",14.70686274509804,2016
35059,"Union, NM",18.399019607843137,2016
35061,"Valencia, NM*",15.633823529411766,2016
36001,"Albany, NY",27.355392156862745,2016
36003,"Allegany, NY",15.929901960784314,2016
36005,"Bronx, NY",16.565686274509805,2016
36007,"Broome, NY",19.949019607843137,2016
36009,"Cattaraugus, NY",18.086764705882352,2016
36011,"Cayuga, NY",19.272058823529413,2016
36013,"Chautauqua, NY",18.580882352941178,2016
36015,"Chemung, NY",19.955392156862747,2016
36017,"Chenango, NY",18.972058823529412,2016
36019,"Clinton, NY",20.120588235294118,2016
36021,"Columbia, NY",25.38235294117647,2016
36023,"Cortland, NY",18.44313725490196,2016
36025,"Delaware, NY",17.472058823529412,2016
36027,"Dutchess, NY",25.314705882352943,2016
36029,"Erie, NY",23.26372549019608,2016
36031,"Essex, NY",20.452450980392157,2016
36033,"Franklin, NY",16.994607843137256,2016
36035,"Fulton, NY",19.644607843137255,2016
36037,"Genesee, NY",20.080392156862747,2016
36039,"Greene, NY",21.61862745098039,2016
36041,"Hamilton, NY",24.05343137254902,2016
36043,"Herkimer, NY",18.684313725490195,2016
36045,"Jefferson, NY",21.51078431372549,2016
36047,"Kings, NY",22.68235294117647,2016
36049,"Lewis, NY",20.188235294117646,2016
36051,"Livingston, NY",19.33921568627451,2016
36053,"Madison, NY",19.951960784313727,2016
36055,"Monroe, NY",24.050980392156863,2016
36057,"Montgomery, NY",19.226960784313725,2016
36059,"Nassau, NY",39.67696078431373,2016
36061,"New York, NY",81.2656862745098,2016
36063,"Niagara, NY",20.483333333333334,2016
36065,"Oneida, NY",20.180392156862744,2016
36067,"Onondaga, NY",23.74656862745098,2016
36069,"Ontario, NY",24.305882352941175,2016
36071,"Orange, NY",23.501470588235293,2016
36073,"Orleans, NY",17.730882352941176,2016
36075,"Oswego, NY",18.127450980392158,2016
36077,"Otsego, NY",19.725,2016
36079,"Putnam, NY",29.772058823529413,2016
36081,"Queens, NY",22.01078431372549,2016
36083,"Rensselaer, NY",22.4078431372549,2016
36085,"Richmond, NY",25.519607843137255,2016
36087,"Rockland, NY",27.415686274509802,2016
36089,"St. Lawrence, NY",17.024019607843137,2016
36091,"Saratoga, NY",30.675,2016
36093,"Schenectady, NY",23.29264705882353,2016
36095,"Schoharie, NY",18.389705882352942,2016
36097,"Schuyler, NY",19.25049019607843,2016
36099,"Seneca, NY",17.434313725490195,2016
36101,"Steuben, NY",20.232843137254903,2016
36103,"Suffolk, NY",30.806372549019606,2016
36105,"Sullivan, NY",20.622549019607842,2016
36107,"Tioga, NY",20.61421568627451,2016
36109,"Tompkins, NY",20.152450980392157,2016
36111,"Ulster, NY",22.694117647058825,2016
36113,"Warren, NY",23.643627450980393,2016
36115,"Washington, NY",17.99362745098039,2016
36117,"Wayne, NY",20.773039215686275,2016
36119,"Westchester, NY",47.36274509803921,2016
36121,"Wyoming, NY",18.267156862745097,2016
36123,"Yates, NY",17.748039215686273,2016
37001,"Alamance, NC",18.419607843137253,2016
37003,"Alexander, NC",16.54607843137255,2016
37005,"Alleghany, NC",17.294607843137253,2016
37007,"Anson, NC",15.872058823529411,2016
37009,"Ashe, NC",15.986274509803922,2016
37011,"Avery, NC",16.05686274509804,2016
37013,"Beaufort, NC",19.263235294117646,2016
37015,"Bertie, NC",16.28970588235294,2016
37017,"Bladen, NC",16.158333333333335,2016
37019,"Brunswick, NC",19.759313725490195,2016
37021,"Buncombe, NC",21.80294117647059,2016
37023,"Burke, NC",15.879411764705882,2016
37025,"Cabarrus, NC",20.95686274509804,2016
37027,"Caldwell, NC",15.961764705882352,2016
37029,"Camden, NC",21.166666666666668,2016
37031,"Carteret, NC",22.987745098039216,2016
37033,"Caswell, NC",15.969607843137254,2016
37035,"Catawba, NC",20.541666666666668,2016
37037,"Chatham, NC",28.896078431372548,2016
37039,"Cherokee, NC",14.686274509803921,2016
37041,"Chowan, NC",18.05343137254902,2016
37043,"Clay, NC",15.452450980392157,2016
37045,"Cleveland, NC",16.99313725490196,2016
37047,"Columbus, NC",14.984313725490196,2016
37049,"Craven, NC",20.434803921568626,2016
37051,"Cumberland, NC",17.78627450980392,2016
37053,"Currituck, NC",21.20343137254902,2016
37055,"Dare, NC",25.373039215686273,2016
37057,"Davidson, NC",17.9578431372549,2016
37059,"Davie, NC",21.74264705882353,2016
37061,"Duplin, NC",15.825980392156863,2016
37063,"Durham, NC",22.694117647058825,2016
37065,"Edgecombe, NC",16.051960784313724,2016
37067,"Forsyth, NC",22.267156862745097,2016
37069,"Franklin, NC",16.276470588235295,2016
37071,"Gaston, NC",18.74950980392157,2016
37073,"Gates, NC",17.180882352941175,2016
37075,"Graham, NC",14.445098039215686,2016
37077,"Granville, NC",17.569117647058825,2016
37079,"Greene, NC",14.548039215686275,2016
37081,"Guilford, NC",21.25294117647059,2016
37083,"Halifax, NC",16.619117647058822,2016
37085,"Harnett, NC",15.799019607843137,2016
37087,"Haywood, NC",18.525490196078433,2016
37089,"Henderson, NC",19.683333333333334,2016
37091,"Hertford, NC",14.600980392156863,2016
37093,"Hoke, NC",14.33578431372549,2016
37095,"Hyde, NC",17.199019607843137,2016
37097,"Iredell, NC",23.212745098039214,2016
37099,"Jackson, NC",15.148529411764706,2016
37101,"Johnston, NC",18.419607843137253,2016
37103,"Jones, NC",18.624019607843138,2016
37105,"Lee, NC",18.48627450980392,2016
37107,"Lenoir, NC",18.340686274509803,2016
37109,"Lincoln, NC",20.494117647058822,2016
37111,"McDowell, NC",15.440686274509805,2016
37113,"Macon, NC",18.33137254901961,2016
37115,"Madison, NC",15.309803921568628,2016
37117,"Martin, NC",15.629901960784315,2016
37119,"Mecklenburg, NC",27.24362745098039,2016
37121,"Mitchell, NC",16.191176470588236,2016
37123,"Montgomery, NC",15.743627450980393,2016
37125,"Moore, NC",23.718627450980392,2016
37127,"Nash, NC",19.268627450980393,2016
37129,"New Hanover, NC",21.041176470588237,2016
37131,"Northampton, NC",15.35,2016
37133,"Onslow, NC",22.498039215686273,2016
37135,"Orange, NC",29.554901960784314,2016
37137,"Pamlico, NC",18.995098039215687,2016
37139,"Pasquotank, NC",18.0828431372549,2016
37141,"Pender, NC",17.18235294117647,2016
37143,"Perquimans, NC",18.525,2016
37145,"Person, NC",17.18921568627451,2016
37147,"Pitt, NC",18.904411764705884,2016
37149,"Polk, NC",20.623039215686273,2016
37151,"Randolph, NC",17.066666666666666,2016
37153,"Richmond, NC",16.226960784313725,2016
37155,"Robeson, NC",13.550490196078432,2016
37157,"Rockingham, NC",17.07549019607843,2016
37159,"Rowan, NC",17.475,2016
37161,"Rutherford, NC",15.048039215686275,2016
37163,"Sampson, NC",16.355882352941176,2016
37165,"Scotland, NC",14.884803921568627,2016
37167,"Stanly, NC",17.750980392156862,2016
37169,"Stokes, NC",16.83872549019608,2016
37171,"Surry, NC",17.701960784313727,2016
37173,"Swain, NC",17.815196078431374,2016
37175,"Transylvania, NC",19.00343137254902,2016
37177,"Tyrrell, NC",15.10392156862745,2016
37179,"Union, NC",23.655882352941177,2016
37181,"Vance, NC",16.08480392156863,2016
37183,"Wake, NC",26.91078431372549,2016
37185,"Warren, NC",13.799509803921568,2016
37187,"Washington, NC",16.330882352941178,2016
37189,"Watauga, NC",16.748039215686273,2016
37191,"Wayne, NC",17.468627450980392,2016
37193,"Wilkes, NC",16.988725490196078,2016
37195,"Wilson, NC",18.61078431372549,2016
37197,"Yadkin, NC",17.126470588235293,2016
37199,"Yancey, NC",15.952941176470588,2016
38001,"Adams, ND",21.46029411764706,2016
38003,"Barnes, ND",23.42107843137255,2016
38005,"Benson, ND",16.33823529411765,2016
38007,"Billings, ND",34.405392156862746,2016
38009,"Bottineau, ND",25.438235294117646,2016
38011,"Bowman, ND",27.40343137254902,2016
38013,"Burke, ND",31.211764705882352,2016
38015,"Burleigh, ND",27.53186274509804,2016
38017,"Cass, ND",26.173039215686273,2016
38019,"Cavalier, ND",34.93235294117647,2016
38021,"Dickey, ND",24.50637254901961,2016
38023,"Divide, ND",20.133823529411764,2016
38025,"Dunn, ND",24.860294117647058,2016
38027,"Eddy, ND",27.86862745098039,2016
38029,"Emmons, ND",23.609803921568627,2016
38031,"Foster, ND",27.156372549019608,2016
38033,"Golden Valley, ND",19.91372549019608,2016
38035,"Grand Forks, ND",23.57549019607843,2016
38037,"Grant, ND",20.87205882352941,2016
38039,"Griggs, ND",29.71813725490196,2016
38041,"Hettinger, ND",18.526470588235295,2016
38043,"Kidder, ND",21.392156862745097,2016
38045,"LaMoure, ND",22.491176470588236,2016
38047,"Logan, ND",24.75980392156863,2016
38049,"McHenry, ND",22.163235294117648,2016
38051,"McIntosh, ND",24.063725490196077,2016
38053,"McKenzie, ND",26.847058823529412,2016
38055,"McLean, ND",24.741666666666667,2016
38057,"Mercer, ND",28.12892156862745,2016
38059,"Morton, ND",24.37205882352941,2016
38061,"Mountrail, ND",25.216176470588234,2016
38063,"Nelson, ND",26.96029411764706,2016
38065,"Oliver, ND",22.23235294117647,2016
38067,"Pembina, ND",27.01372549019608,2016
38069,"Pierce, ND",21.087745098039214,2016
38071,"Ramsey, ND",23.805392156862744,2016
38073,"Ransom, ND",23.908823529411766,2016
38075,"Renville, ND",28.208823529411763,2016
38077,"Richland, ND",23.06078431372549,2016
38079,"Rolette, ND",16.509313725490195,2016
38081,"Sargent, ND",25.69313725490196,2016
38083,"Sheridan, ND",19.198039215686276,2016
38085,"Sioux, ND",13.395588235294118,2016
38087,"Slope, ND",20.440686274509805,2016
38089,"Stark, ND",28.843627450980392,2016
38091,"Steele, ND",27.53186274509804,2016
38093,"Stutsman, ND",23.886274509803922,2016
38095,"Towner, ND",24.294117647058822,2016
38097,"Traill, ND",22.80294117647059,2016
38099,"Walsh, ND",23.11078431372549,2016
38101,"Ward, ND",24.873529411764707,2016
38103,"Wells, ND",25.498529411764707,2016
38105,"Williams, ND",30.67205882352941,2016
39001,"Adams, OH",15.837745098039216,2016
39003,"Allen, OH",19.28235294117647,2016
39005,"Ashland, OH",17.533823529411766,2016
39007,"Ashtabula, OH",17.46078431372549,2016
39009,"Athens, OH",15.451960784313725,2016
39011,"Auglaize, OH",21.891176470588235,2016
39013,"Belmont, OH",18.04558823529412,2016
39015,"Brown, OH",16.679411764705883,2016
39017,"Butler, OH",21.276960784313726,2016
39019,"Carroll, OH",17.326960784313727,2016
39021,"Champaign, OH",18.67401960784314,2016
39023,"Clark, OH",18.640196078431373,2016
39025,"Clermont, OH",23.905882352941177,2016
39027,"Clinton, OH",20.666666666666668,2016
39029,"Columbiana, OH",17.324019607843137,2016
39031,"Coshocton, OH",15.846078431372549,2016
39033,"Crawford, OH",17.38137254901961,2016
39035,"Cuyahoga, OH",24.825,2016
39037,"Darke, OH",19.265686274509804,2016
39039,"Defiance, OH",18.893137254901962,2016
39041,"Delaware, OH",33.64509803921569,2016
39043,"Erie, OH",29.931372549019606,2016
39045,"Fairfield, OH",20.99607843137255,2016
39047,"Fayette, OH",17.844117647058823,2016
39049,"Franklin, OH",23.58921568627451,2016
39051,"Fulton, OH",20.732843137254903,2016
39053,"Gallia, OH",17.644117647058824,2016
39055,"Geauga, OH",31.316176470588236,2016
39057,"Greene, OH",22.807843137254903,2016
39059,"Guernsey, OH",17.845098039215685,2016
39061,"Hamilton, OH",26.95,2016
39063,"Hancock, OH",25.93235294117647,2016
39065,"Hardin, OH",14.967647058823529,2016
39067,"Harrison, OH",16.737254901960785,2016
39069,"Henry, OH",20.579901960784312,2016
39071,"Highland, OH",16.334313725490198,2016
39073,"Hocking, OH",17.248529411764707,2016
39075,"Holmes, OH",19.30343137254902,2016
39077,"Huron, OH",18.38578431372549,2016
39079,"Jackson, OH",16.63480392156863,2016
39081,"Jefferson, OH",17.350980392156863,2016
39083,"Knox, OH",19.353431372549018,2016
39085,"Lake, OH",23.001470588235293,2016
39087,"Lawrence, OH",17.277450980392157,2016
39089,"Licking, OH",20.988235294117647,2016
39091,"Logan, OH",19.400980392156864,2016
39093,"Lorain, OH",21.03872549019608,2016
39095,"Lucas, OH",21.340196078431372,2016
39097,"Madison, OH",19.183333333333334,2016
39099,"Mahoning, OH",20.04607843137255,2016
39101,"Marion, OH",16.981862745098038,2016
39103,"Medina, OH",25.468627450980392,2016
39105,"Meigs, OH",15.815686274509805,2016
39107,"Mercer, OH",22.96421568627451,2016
39109,"Miami, OH",21.466176470588234,2016
39111,"Monroe, OH",14.702941176470588,2016
39113,"Montgomery, OH",21.273529411764706,2016
39115,"Morgan, OH",14.902941176470588,2016
39117,"Morrow, OH",17.611764705882354,2016
39119,"Muskingum, OH",18.719607843137254,2016
39121,"Noble, OH",12.132352941176471,2016
39123,"Ottawa, OH",23.501960784313727,2016
39125,"Paulding, OH",18.25,2016
39127,"Perry, OH",16.9578431372549,2016
39129,"Pickaway, OH",18.30392156862745,2016
39131,"Pike, OH",16.725980392156863,2016
39133,"Portage, OH",19.876470588235293,2016
39135,"Preble, OH",18.20098039215686,2016
39137,"Putnam, OH",22.04950980392157,2016
39139,"Richland, OH",17.9171568627451,2016
39141,"Ross, OH",16.820588235294117,2016
39143,"Sandusky, OH",18.937745098039215,2016
39145,"Scioto, OH",17.435294117647057,2016
39147,"Seneca, OH",18.616666666666667,2016
39149,"Shelby, OH",20.897549019607844,2016
39151,"Stark, OH",20.519117647058824,2016
39153,"Summit, OH",23.163235294117648,2016
39155,"Trumbull, OH",18.840686274509803,2016
39157,"Tuscarawas, OH",19.595098039215685,2016
39159,"Union, OH",23.86519607843137,2016
39161,"Van Wert, OH",19.029411764705884,2016
39163,"Vinton, OH",15.219117647058823,2016
39165,"Warren, OH",27,2016
39167,"Washington, OH",19.314705882352943,2016
39169,"Wayne, OH",19.805392156862744,2016
39171,"Williams, OH",18.961764705882352,2016
39173,"Wood, OH",21.744117647058822,2016
39175,"Wyandot, OH",19.902450980392157,2016
40001,"Adair, OK",13.576470588235294,2016
40003,"Alfalfa, OK",17.094607843137254,2016
40005,"Atoka, OK",14.555392156862744,2016
40007,"Beaver, OK",21.211764705882352,2016
40009,"Beckham, OK",16.48578431372549,2016
40011,"Blaine, OK",16.784313725490197,2016
40013,"Bryan, OK",15.857843137254902,2016
40015,"Caddo, OK",15.198039215686274,2016
40017,"Canadian, OK",20.634313725490195,2016
40019,"Carter, OK",19.376470588235293,2016
40021,"Cherokee, OK",14.791666666666666,2016
40023,"Choctaw, OK",14.540686274509804,2016
40025,"Cimarron, OK",33.252450980392155,2016
40027,"Cleveland, OK",20.616666666666667,2016
40029,"Coal, OK",15.577450980392157,2016
40031,"Comanche, OK",19.12156862745098,2016
40033,"Cotton, OK",19.12156862745098,2016
40035,"Craig, OK",17.024509803921568,2016
40037,"Creek, OK",18.725,2016
40039,"Custer, OK",17.641176470588235,2016
40041,"Delaware, OK",14.827450980392157,2016
40043,"Dewey, OK",19.024509803921568,2016
40045,"Ellis, OK",21.95343137254902,2016
40047,"Garfield, OK",21.375,2016
40049,"Garvin, OK",16.977450980392156,2016
40051,"Grady, OK",17.771568627450982,2016
40053,"Grant, OK",20.126960784313727,2016
40055,"Greer, OK",13.720098039215687,2016
40057,"Harmon, OK",18.908333333333335,2016
40059,"Harper, OK",22.399509803921568,2016
40061,"Haskell, OK",15.673529411764706,2016
40063,"Hughes, OK",16.61519607843137,2016
40065,"Jackson, OK",18.11862745098039,2016
40067,"Jefferson, OK",15.722549019607843,2016
40069,"Johnston, OK",15.851470588235294,2016
40071,"Kay, OK",18.719607843137254,2016
40073,"Kingfisher, OK",21.92058823529412,2016
40075,"Kiowa, OK",16.972058823529412,2016
40077,"Latimer, OK",16.343627450980392,2016
40079,"Le Flore, OK",14.772058823529411,2016
40081,"Lincoln, OK",16.347549019607843,2016
40083,"Logan, OK",18.49264705882353,2016
40085,"Love, OK",17.33186274509804,2016
40087,"McClain, OK",20.534803921568628,2016
40089,"McCurtain, OK",15.099019607843138,2016
40091,"McIntosh, OK",15.67107843137255,2016
40093,"Major, OK",18.25294117647059,2016
40095,"Marshall, OK",15.052941176470588,2016
40097,"Mayes, OK",16.316176470588236,2016
40099,"Murray, OK",19.12450980392157,2016
40101,"Muskogee, OK",17.05,2016
40103,"Noble, OK",19.169117647058822,2016
40105,"Nowata, OK",16.354411764705883,2016
40107,"Okfuskee, OK",13.638725490196078,2016
40109,"Oklahoma, OK",23.188725490196077,2016
40111,"Okmulgee, OK",15.510294117647058,2016
40113,"Osage, OK",16.09656862745098,2016
40115,"Ottawa, OK",16.791666666666668,2016
40117,"Pawnee, OK",15.986764705882353,2016
40119,"Payne, OK",16.83627450980392,2016
40121,"Pittsburg, OK",17.37549019607843,2016
40123,"Pontotoc, OK",19.094607843137254,2016
40125,"Pottawatomie, OK",17.145588235294117,2016
40127,"Pushmataha, OK",15.285294117647059,2016
40129,"Roger Mills, OK",22.555882352941175,2016
40131,"Rogers, OK",20.599019607843136,2016
40133,"Seminole, OK",14.929411764705883,2016
40135,"Sequoyah, OK",15.473529411764705,2016
40137,"Stephens, OK",18.88872549019608,2016
40139,"Texas, OK",25.275980392156864,2016
40141,"Tillman, OK",15.088235294117647,2016
40143,"Tulsa, OK",26.308823529411764,2016
40145,"Wagoner, OK",18.24656862745098,2016
40147,"Washington, OK",24.845098039215685,2016
40149,"Washita, OK",14.883823529411766,2016
40151,"Woods, OK",20.337254901960783,2016
40153,"Woodward, OK",17.341176470588234,2016
41001,"Baker, OR",19.057843137254903,2016
41003,"Benton, OR",21.340196078431372,2016
41005,"Clackamas, OR",26.33137254901961,2016
41007,"Clatsop, OR",20.26029411764706,2016
41009,"Columbia, OR",19.978921568627452,2016
41011,"Coos, OR",19.969607843137254,2016
41013,"Crook, OR",18.73578431372549,2016
41015,"Curry, OR",19.574019607843137,2016
41017,"Deschutes, OR",24.380882352941178,2016
41019,"Douglas, OR",18.613235294117647,2016
41021,"Gilliam, OR",24,2016
41023,"Grant, OR",19.265686274509804,2016
41025,"Harney, OR",18.904901960784315,2016
41027,"Hood River, OR",24.38921568627451,2016
41029,"Jackson, OR",21.184803921568626,2016
41031,"Jefferson, OR",15.885784313725491,2016
41033,"Josephine, OR",18.54313725490196,2016
41035,"Klamath, OR",18.519117647058824,2016
41037,"Lake, OR",19.723039215686274,2016
41039,"Lane, OR",20.78235294117647,2016
41041,"Lincoln, OR",20.011764705882353,2016
41043,"Linn, OR",19.311764705882354,2016
41045,"Malheur, OR",15.394117647058824,2016
41047,"Marion, OR",19.490686274509805,2016
41049,"Morrow, OR",22.46078431372549,2016
41051,"Multnomah, OR",25.57156862745098,2016
41053,"Polk, OR",18.886764705882353,2016
41055,"Sherman, OR",23.817156862745097,2016
41057,"Tillamook, OR",20.127450980392158,2016
41059,"Umatilla, OR",18.444607843137256,2016
41061,"Union, OR",18.404901960784315,2016
41063,"Wallowa, OR",20.728921568627452,2016
41065,"Wasco, OR",20.176470588235293,2016
41067,"Washington, OR",26.981862745098038,2016
41069,"Wheeler, OR",17.995098039215687,2016
41071,"Yamhill, OR",20.314705882352943,2016
42001,"Adams, PA",22.228921568627452,2016
42003,"Allegheny, PA",27.311764705882354,2016
42005,"Armstrong, PA",19.676470588235293,2016
42007,"Beaver, PA",21.80294117647059,2016
42009,"Bedford, PA",18.810294117647057,2016
42011,"Berks, PA",22.61862745098039,2016
42013,"Blair, PA",21.05049019607843,2016
42015,"Bradford, PA",18.340686274509803,2016
42017,"Bucks, PA",33.15147058823529,2016
42019,"Butler, PA",26.415686274509802,2016
42021,"Cambria, PA",19.514705882352942,2016
42023,"Cameron, PA",21.79313725490196,2016
42025,"Carbon, PA",23.270098039215686,2016
42027,"Centre, PA",20.883823529411764,2016
42029,"Chester, PA",36.977450980392156,2016
42031,"Clarion, PA",18.862254901960785,2016
42033,"Clearfield, PA",20.138235294117646,2016
42035,"Clinton, PA",17.86764705882353,2016
42037,"Columbia, PA",19.225490196078432,2016
42039,"Crawford, PA",18.319607843137256,2016
42041,"Cumberland, PA",25.011764705882353,2016
42043,"Dauphin, PA",23.13186274509804,2016
42045,"Delaware, PA",29.755882352941178,2016
42047,"Elk, PA",21.772549019607844,2016
42049,"Erie, PA",20.291176470588237,2016
42051,"Fayette, PA",19.132843137254902,2016
42053,"Forest, PA",10.741176470588234,2016
42055,"Franklin, PA",20.870588235294118,2016
42057,"Fulton, PA",19.28872549019608,2016
42059,"Greene, PA",18.99705882352941,2016
42061,"Huntingdon, PA",17.076470588235296,2016
42063,"Indiana, PA",17.78235294117647,2016
42065,"Jefferson, PA",19.587254901960783,2016
42067,"Juniata, PA",19.469117647058823,2016
42069,"Lackawanna, PA",21.738725490196078,2016
42071,"Lancaster, PA",23.470588235294116,2016
42073,"Lawrence, PA",19.616176470588236,2016
42075,"Lebanon, PA",21.672549019607843,2016
42077,"Lehigh, PA",24.45049019607843,2016
42079,"Luzerne, PA",20.626960784313727,2016
42081,"Lycoming, PA",19.74362745098039,2016
42083,"McKean, PA",20.41519607843137,2016
42085,"Mercer, PA",19.12549019607843,2016
42087,"Mifflin, PA",17.80049019607843,2016
42089,"Monroe, PA",19.43186274509804,2016
42091,"Montgomery, PA",37.167647058823526,2016
42093,"Montour, PA",26.358333333333334,2016
42095,"Northampton, PA",24.55049019607843,2016
42097,"Northumberland, PA",18.8328431372549,2016
42099,"Perry, PA",20.025980392156864,2016
42101,"Philadelphia, PA",26.685294117647057,2016
42103,"Pike, PA",21.71372549019608,2016
42105,"Potter, PA",18.37450980392157,2016
42107,"Schuylkill, PA",19.279901960784315,2016
42109,"Snyder, PA",19.04313725490196,2016
42111,"Somerset, PA",18.694117647058825,2016
42113,"Sullivan, PA",20.6671568627451,2016
42115,"Susquehanna, PA",19.57598039215686,2016
42117,"Tioga, PA",18.225,2016
42119,"Union, PA",18.111764705882354,2016
42121,"Venango, PA",18.94607843137255,2016
42123,"Warren, PA",19.03627450980392,2016
42125,"Washington, PA",25.91078431372549,2016
42127,"Wayne, PA",19.513235294117646,2016
42129,"Westmoreland, PA",23.32549019607843,2016
42131,"Wyoming, PA",20.03186274509804,2016
42133,"York, PA",22.637254901960784,2016
44001,"Bristol, RI",35.71666666666667,2016
44003,"Kent, RI",26.772549019607844,2016
44005,"Newport, RI",30.524509803921568,2016
44007,"Providence, RI",21.852450980392156,2016
44009,"Washington, RI",29.33235294117647,2016
45001,"Abbeville, SC",15.598529411764705,2016
45003,"Aiken, SC",19.337745098039214,2016
45005,"Allendale, SC",14.407843137254902,2016
45007,"Anderson, SC",18.220098039215685,2016
45009,"Bamberg, SC",15.319607843137256,2016
45011,"Barnwell, SC",15.501960784313725,2016
45013,"Beaufort, SC",25.820588235294117,2016
45015,"Berkeley, SC",18.07941176470588,2016
45017,"Calhoun, SC",17.412745098039217,2016
45019,"Charleston, SC",27.386764705882353,2016
45021,"Cherokee, SC",14.95735294117647,2016
45023,"Chester, SC",15.28970588235294,2016
45025,"Chesterfield, SC",14.041666666666666,2016
45027,"Clarendon, SC",15.073039215686274,2016
45029,"Colleton, SC",16.33137254901961,2016
45031,"Darlington, SC",16.877450980392158,2016
45033,"Dillon, SC",13.126960784313725,2016
45035,"Dorchester, SC",17.716666666666665,2016
45037,"Edgefield, SC",16.494117647058822,2016
45039,"Fairfield, SC",17.05392156862745,2016
45041,"Florence, SC",19.179901960784314,2016
45043,"Georgetown, SC",21.20343137254902,2016
45045,"Greenville, SC",22.073529411764707,2016
45047,"Greenwood, SC",17.150490196078433,2016
45049,"Hampton, SC",14.752941176470589,2016
45051,"Horry, SC",17.29558823529412,2016
45053,"Jasper, SC",13.41421568627451,2016
45055,"Kershaw, SC",18.91127450980392,2016
45057,"Lancaster, SC",21.475980392156863,2016
45059,"Laurens, SC",15.863725490196078,2016
45061,"Lee, SC",14.541176470588235,2016
45063,"Lexington, SC",21.53235294117647,2016
45065,"McCormick, SC",16.76421568627451,2016
45067,"Marion, SC",14.216176470588236,2016
45069,"Marlboro, SC",14.399019607843137,2016
45071,"Newberry, SC",17.74264705882353,2016
45073,"Oconee, SC",19.62450980392157,2016
45075,"Orangeburg, SC",15.595098039215687,2016
45077,"Pickens, SC",17.53529411764706,2016
45079,"Richland, SC",20.862745098039216,2016
45081,"Saluda, SC",15.874509803921569,2016
45083,"Spartanburg, SC",20.080882352941178,2016
45085,"Sumter, SC",17.57794117647059,2016
45087,"Union, SC",14.803431372549019,2016
45089,"Williamsburg, SC",14.613235294117647,2016
45091,"York, SC",21.180392156862744,2016
46003,"Aurora, SD",18.095098039215685,2016
46005,"Beadle, SD",24.491666666666667,2016
46007,"Bennett, SD",15.301470588235293,2016
46009,"Bon Homme, SD",16.82205882352941,2016
46011,"Brookings, SD",21.54950980392157,2016
46013,"Brown, SD",25.220588235294116,2016
46015,"Brule, SD",19.129411764705882,2016
46017,"Buffalo, SD",10.181862745098039,2016
46019,"Butte, SD",17.53578431372549,2016
46021,"Campbell, SD",20.401470588235295,2016
46023,"Charles Mix, SD",17.08529411764706,2016
46025,"Clark, SD",22.669607843137253,2016
46027,"Clay, SD",17.909313725490197,2016
46029,"Codington, SD",22.11078431372549,2016
46031,"Corson, SD",13.169117647058824,2016
46033,"Custer, SD",22.3328431372549,2016
46035,"Davison, SD",23.955392156862747,2016
46037,"Day, SD",22.048529411764704,2016
46039,"Deuel, SD",24.28578431372549,2016
46041,"Dewey, SD",18.38186274509804,2016
46043,"Douglas, SD",22.933823529411764,2016
46045,"Edmunds, SD",23.551960784313724,2016
46047,"Fall River, SD",21.465686274509803,2016
46049,"Faulk, SD",22.366666666666667,2016
46051,"Grant, SD",29.662745098039217,2016
46053,"Gregory, SD",19.26029411764706,2016
46055,"Haakon, SD",22.470098039215685,2016
46057,"Hamlin, SD",20.754901960784313,2016
